NAME,PER,A,R,FIRSTREF,FIRSTURL,COMP,STAR
KOI 2801.01,6.991826,0.077,1.6700000000057627,,,01,KOI 2801
KOI 581.01,6.996922,0.07,3.0600000000105596,,,01,KOI 581
KOI 1480.02,7.00433,0.066,1.100000000003796,,,02,KOI 1480
KOI 338.01,7.010617,0.072,37.40000000012906,,,01,KOI 338
KOI 2406.01,7.010723,0.075,1.8200000000062806,,,01,KOI 2406
KOI 1437.01,7.01773,0.073,1.790000000006177,,,01,KOI 1437
KOI 442.03,7.025763,0.072,1.5200000000052454,,,03,KOI 442
KOI 2732.01,7.031416,0.075,1.1700000000040374,,,01,KOI 2732
KOI 955.01,7.039078,0.075,2.800000000009662,,,01,KOI 955
KOI 1840.01,7.039324,0.073,4.100000000014147,,,01,KOI 1840
KOI 3004.02,7.039701,0.0739713,1.9000000000065564,,,02,KOI 3004
KOI 5.02,7.05186,0.075,0.6600000000022775,,,02,KOI 5
KOI 500.01,7.053439,0.065,2.6200000000090413,,,01,KOI 500
KOI 1165.01,7.053943,0.071,3.200000000011043,,,01,KOI 1165
KOI 2650.02,7.05441,0.059,1.1300000000038992,,,02,KOI 2650
KOI 1364.02,7.055652,0.068,2.7000000000093176,,,02,KOI 1364
KOI 2011.01,7.0567,0.076,1.4700000000050728,,,01,KOI 2011
KOI 1515.02,7.061193,0.06,1.4900000000051417,,,02,KOI 1515
KOI 2827.01,7.063262,0.067,1.6000000000055214,,,01,KOI 2827
KOI 457.02,7.064271,0.066,2.0000000000069016,,,02,KOI 457
KOI 82.04,7.07134,0.067,0.690000000002381,,,04,KOI 82
KOI 4754.01,7.08771,0.0736518,1.8600000000064185,,,01,KOI 4754
KOI 2739.02,7.09573,0.07,0.9500000000032782,,,02,KOI 2739
KOI 1146.01,7.097028,0.059,1.1500000000039685,,,01,KOI 1146
KOI 2508.01,7.104091,0.07,1.7100000000059008,,,01,KOI 2508
Kepler-23 b,7.10664,0.0749015,1.8983081406688511,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-23
KOI 899.01,7.113726,0.058,1.5700000000054177,,,01,KOI 899
KOI 115.02,7.125967,0.077,1.9100000000065909,,,02,KOI 115
KOI 1986.02,7.127681,0.0702822,2.5000000000086273,,,02,KOI 1986
KOI 2632.01,7.12826,0.078,1.1400000000039336,,,01,KOI 2632
KOI 3236.01,7.130548,0.0764687,0.690000000002381,,,01,KOI 3236
Kepler-60 b,7.1316185,0.0750769,2.2779675270064748,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,b,Kepler-60
KOI 1573.02,7.136813,0.074,1.6200000000055905,,,02,KOI 1573
KOI 1402.01,7.13968,0.073,2.2500000000077645,,,01,KOI 1402
KOI 906.01,7.156816,0.066,2.300000000007937,,,01,KOI 906
KOI 2241.01,7.165187,0.074,2.800000000009662,,,01,KOI 2241
KOI 1149.01,7.1688,0.069,1.100000000003796,,,01,KOI 1149
KOI 1445.01,7.168879,0.078,1.280000000004417,,,01,KOI 1445
KOI 2111.02,7.186476,0.073,2.5000000000086273,,,02,KOI 2111
KOI 728.01,7.1893676,0.075,11.200000000038647,,,01,KOI 728
KOI 1440.01,7.19294,0.075,1.6300000000056247,,,01,KOI 1440
Kepler-49 b,7.2037945,0.0598092,2.7175725422931594,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-49
KOI 800.02,7.212031,0.075,3.4000000000117327,,,02,KOI 800
KOI 410.01,7.2168889,0.076,45.00000000015528,,,01,KOI 410
KOI 1923.01,7.234049,0.071,3.200000000011043,,,01,KOI 1923
KOI 4021.01,7.235296,0.0849951,2.0900000000072123,,,01,KOI 4021
KOI 632.01,7.238519,0.071,1.4600000000050382,,,01,KOI 632
KOI 1567.01,7.240136,0.072,2.560000000008834,,,01,KOI 1567
KOI 780.02,7.24068,0.067,2.1000000000072467,,,02,KOI 780
KOI 107.01,7.256999,0.077,3.1000000000106973,,,01,KOI 107
KOI 242.01,7.2584656,0.07,5.100000000017599,,,01,KOI 242
KOI 3685.02,7.25935,0.0729116,1.6000000000055214,,,02,KOI 3685
KOI 571.01,7.267232,0.06,1.5400000000053145,,,01,KOI 571
KOI 783.01,7.275026,0.07,4.300000000014838,,,01,KOI 783
KOI 3043.02,7.292762,0.0742574,1.0900000000037613,,,02,KOI 3043
KOI 4385.01,7.298035,0.0716549,1.9000000000065564,,,01,KOI 4385
KOI 316.03,7.305685,0.076,2.150000000007419,,,03,KOI 316
KOI 3398.01,7.319465,0.0782534,1.400000000004831,,,01,KOI 3398
KOI 3061.01,7.328424,0.067,2.1000000000072467,,,01,KOI 3061
KOI 1083.01,7.33674,0.073,1.8000000000062115,,,01,KOI 1083
KOI-200 b,7.340718,0.0827067,14.795854564839058,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,KOI-200
KOI 1170.01,7.343692,0.073,2.1000000000072467,,,01,KOI 1170
KOI 2963.02,7.35073,0.077,1.0900000000037613,,,02,KOI 2963
KOI 3108.01,7.362798,0.074,2.200000000007592,,,01,KOI 3108
KOI 1118.01,7.373009,0.077,2.7000000000093176,,,01,KOI 1118
KOI 354.02,7.378776,0.076,1.22000000000421,,,02,KOI 354
KOI 408.01,7.381996,0.073,3.700000000012768,,,01,KOI 408
KOI 730.04,7.38402,0.073,1.6400000000056594,,,04,KOI 730
KOI 490.03,7.406105,0.066,1.5400000000053145,,,03,KOI 490
KOI 1007.01,7.40758,0.076,2.13000000000735,,,01,KOI 1007
KOI 3073.01,7.409861,0.071,1.400000000004831,,,01,KOI 3073
KOI 1151.02,7.411048,0.072,1.400000000004831,,,02,KOI 1151
KOI 887.01,7.411138,0.074,2.5000000000086273,,,01,KOI 887
KOI 1977.02,7.41538,0.063,0.690000000002381,,,02,KOI 1977
KOI 1874.02,7.4164,0.063,1.6200000000055905,,,02,KOI 1874
KOI 2541.01,7.41682,0.078,2.160000000007454,,,01,KOI 2541
KOI 3271.02,7.41814,0.0726311,1.3000000000044862,,,02,KOI 3271
KOI 4782.01,7.42122,0.075685,1.6000000000055214,,,01,KOI 4782
KOI 1106.01,7.425992,0.077,2.5000000000086273,,,01,KOI 1106
KOI 2392.01,7.42716,0.073,1.380000000004762,,,01,KOI 2392
KOI 4456.01,7.42971,0.0730246,2.400000000008282,,,01,KOI 4456
KOI 2857.02,7.44123,0.077,1.1100000000038306,,,02,KOI 2857
KOI 3837.01,7.441475,0.0780837,5.5000000000189795,,,01,KOI 3837
KOI 774.01,7.4426623,0.076,16.000000000055213,,,01,KOI 774
KOI 2840.02,7.4462,0.073,1.040000000003589,,,02,KOI 2840
KOI 671.02,7.466408,0.074,1.2300000000042446,,,02,KOI 671
KOI 2463.01,7.46728,0.076,1.0200000000035199,,,01,KOI 2463
KOI 869.01,7.490188,0.069,2.7000000000093176,,,01,KOI 869
KOI 4859.01,7.502342,0.066013,1.3000000000044862,,,01,KOI 4859
KOI 2712.01,7.508043,0.08,1.810000000006246,,,01,KOI 2712
KOI 279.03,7.514646,0.0792781,0.7800000000026915,,,03,KOI 279
KOI 4627.01,7.51727,0.0726372,1.7000000000058664,,,01,KOI 4627
KOI 216.02,7.51866,0.069,1.3000000000044862,,,02,KOI 216
KOI 4588.01,7.53728,0.0752501,0.6800000000023466,,,01,KOI 4588
KOI 2148.02,7.54236,0.077,2.360000000008144,,,02,KOI 2148
KOI 3184.01,7.545828,0.075307,0.550000000001898,,,01,KOI 3184
KOI 1975.01,7.560344,0.075,2.310000000007972,,,01,KOI 1975
KOI 2649.01,7.561189,0.075,1.6100000000055559,,,01,KOI 2649
KOI 4657.01,7.576165,0.0714887,0.5800000000020015,,,01,KOI 4657
KOI 4776.01,7.58589,0.0762516,1.5200000000052454,,,01,KOI 4776
KOI 2159.01,7.596769,0.075,1.0700000000036924,,,01,KOI 2159
KOI 4335.01,7.617623,0.0778986,1.2500000000043137,,,01,KOI 4335
KOI 1905.01,7.626364,0.069,1.400000000004831,,,01,KOI 1905
KOI 2333.02,7.63018,0.079,1.6200000000055905,,,02,KOI 2333
KOI 1534.02,7.63861,0.08,0.9500000000032782,,,02,KOI 1534
Kepler-18 c,7.64159,0.0752115,5.489990627302801,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-18
KOI 3031.01,7.6481,0.074,1.3600000000046932,,,01,KOI 3031
KOI 1316.01,7.64951,0.082,1.4700000000050728,,,01,KOI 1316
KOI 481.01,7.650262,0.073,2.6000000000089725,,,01,KOI 481
KOI 4423.01,7.652359,0.0796123,0.9700000000033472,,,01,KOI 4423
KOI 487.01,7.658774,0.074,2.7000000000093176,,,01,KOI 487
KOI 1166.01,7.67478,0.077,2.5000000000086273,,,01,KOI 1166
KOI 1833.02,7.684332,0.0653209,1.93000000000666,,,02,KOI 1833
KOI 2340.01,7.68493,0.073,1.8000000000062115,,,01,KOI 2340
KOI 708.02,7.693491,0.079,1.9600000000067637,,,02,KOI 708
KOI 1525.01,7.714683,0.084,2.400000000008282,,,01,KOI 1525
KOI 1085.01,7.71797,0.063,1.060000000003658,,,01,KOI 1085
KOI 2083.01,7.72087,0.079,2.200000000007592,,,01,KOI 2083
KOI 2174.03,7.7251,0.065,0.9500000000032782,,,03,KOI 2174
KOI 3158.04,7.743591,0.0766171,0.8280000000028572,,,04,KOI 3158
KOI 816.01,7.748083,0.075,4.300000000014838,,,01,KOI 816
KOI 627.01,7.751908,0.082,2.5100000000086613,,,01,KOI 627
KOI 1750.01,7.76855,0.075,1.3000000000044862,,,01,KOI 1750
KOI 664.02,7.7822,0.077,1.2900000000044516,,,02,KOI 664
KOI 4605.01,7.78636,0.0779224,0.7600000000026227,,,01,KOI 4605
KOI 1800.01,7.7942995,0.074,6.200000000021395,,,01,KOI 1800
KOI 4737.01,7.79548,0.0788648,1.3600000000046932,,,01,KOI 4737
KOI 1597.01,7.796734,0.086,2.6800000000092483,,,01,KOI 1597
KOI 471.02,7.81101,0.076,1.040000000003589,,,02,KOI 471
Kepler-50 b,7.8125124,0.0825598,2.1980362854141515,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-50
KOI 972.02,7.82257,0.098,1.73000000000597,,,02,KOI 972
KOI 812.04,7.82496,0.064,1.280000000004417,,,04,KOI 812
KOI 1781.01,7.8344508,0.072,3.7600000000129747,,,01,KOI 1781
KOI 4312.01,7.849493,0.0791561,0.8000000000027607,,,01,KOI 4312
Kepler-52 b,7.8773565,0.0630945,2.098119431178564,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-52
KOI 2585.03,7.87811,0.0830653,1.120000000003865,,,03,KOI 2585
KOI 1456.01,7.886632,0.08,9.400000000032437,,,01,KOI 1456
KOI 22.01,7.8914502,0.081,11.270000000038891,,,01,KOI 22
KOI 822.01,7.9193704,0.077,11.300000000038997,,,01,KOI 822
KOI 508.01,7.930563,0.08,3.4400000000118705,,,01,KOI 508
KOI 4601.01,7.940347,0.0808685,1.0000000000034508,,,01,KOI 4601
KOI 837.01,7.953558,0.071,1.9900000000068672,,,01,KOI 837
KOI 117.04,7.95792,0.083,1.080000000003727,,,04,KOI 117
KOI 1870.01,7.964294,0.071,2.200000000007592,,,01,KOI 1870
KOI 2255.01,7.97083,0.077,1.9500000000067288,,,01,KOI 2255
KOI 2532.01,7.971054,0.072,1.6300000000056247,,,01,KOI 2532
KOI 676.01,7.9725436,0.066,3.3000000000113876,,,01,KOI 676
KOI 330.01,7.974157,0.079,2.400000000008282,,,01,KOI 330
KOI 1391.01,7.9811836,0.081,8.800000000030368,,,01,KOI 1391
KOI 4524.01,7.99154,0.078229,1.200000000004141,,,01,KOI 4524
KOI 2597.01,8.00547,0.083,1.6300000000056247,,,01,KOI 2597
KOI 511.01,8.005798,0.08,2.800000000009662,,,01,KOI 511
KOI 1952.01,8.01035,0.079,1.8700000000064534,,,01,KOI 1952
Kepler-54 b,8.0109434,0.0626016,2.098119431178564,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-54
KOI 1163.02,8.014957,0.076,1.6300000000056247,,,02,KOI 1163
KOI 219.01,8.0251044,0.076,5.000000000017255,,,01,KOI 219
KOI 1457.01,8.0276729,0.078,7.400000000025536,,,01,KOI 1457
KOI 626.02,8.02901,0.081,0.9600000000033129,,,02,KOI 626
KOI 1700.01,8.037617,0.076,3.700000000012768,,,01,KOI 1700
KOI 156.01,8.041317,0.07,1.6000000000055214,,,01,KOI 156
KOI 1583.01,8.04732,0.078,2.1700000000074886,,,01,KOI 1583
KOI 3122.01,8.0532,0.084,1.4100000000048654,,,01,KOI 3122
KOI 2368.01,8.07073,0.078,1.5500000000053487,,,01,KOI 2368
KOI 3144.01,8.0746,0.062,2.200000000007592,,,01,KOI 3144
KOI 4554.01,8.0769,0.0810863,1.0000000000034508,,,01,KOI 4554
KOI 1849.01,8.088034,0.074,2.400000000008282,,,01,KOI 1849
KOI 1283.01,8.09214,0.078,1.4600000000050382,,,01,KOI 1283
KOI 890.01,8.0988814,0.081,8.200000000028295,,,01,KOI 890
KOI 825.01,8.103613,0.07,2.290000000007902,,,01,KOI 825
KOI 4126.01,8.10503,0.081629,1.7000000000058664,,,01,KOI 4126
KOI 749.03,8.10938,0.077,1.4200000000049,,,03,KOI 749
KOI 647.02,8.11331,0.0838098,0.8000000000027607,,,02,KOI 647
KOI 818.01,8.114368,0.064,2.290000000007902,,,01,KOI 818
KOI 954.01,8.115313,0.079,2.9000000000100075,,,01,KOI 954
KOI 1127.02,8.1281,0.08,1.7000000000058664,,,02,KOI 1127
KOI 291.02,8.129858,0.08,2.140000000007385,,,02,KOI 291
KOI 85.03,8.131146,0.084,1.4100000000048654,,,03,KOI 85
Kepler-24 b,8.14561,0.0800144,2.3978587849045954,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-24
KOI 2687.02,8.167386,0.082,2.320000000008006,,,02,KOI 2687
KOI 1191.01,8.17248,0.08,3.000000000010352,,,01,KOI 1191
KOI 475.01,8.180896,0.073,2.2500000000077645,,,01,KOI 475
KOI 1342.02,8.181943,0.083,2.140000000007385,,,02,KOI 1342
KOI 4337.01,8.18518,0.080306,1.0000000000034508,,,01,KOI 4337
KOI 986.01,8.18746,0.077,2.0400000000070397,,,01,KOI 986
KOI 1060.04,8.1938,0.086,1.4600000000050382,,,04,KOI 1060
KOI 1494.01,8.1959,0.073,2.300000000007937,,,01,KOI 1494
KOI 853.01,8.203904,0.071,2.200000000007592,,,01,KOI 853
KOI 503.01,8.22248,0.067,2.13000000000735,,,01,KOI 503
KOI 3319.02,8.239853,0.0799182,1.6000000000055214,,,02,KOI 3319
KOI 2352.03,8.256215,0.089,1.0900000000037613,,,03,KOI 2352
KOI 1891.02,8.2598,0.074,1.260000000004348,,,02,KOI 1891
KOI 2001.01,8.277379,0.078,2.400000000008282,,,01,KOI 2001
KOI 2569.01,8.28131,0.077,1.100000000003796,,,01,KOI 2569
KOI 1563.02,8.29113,0.077,3.3000000000113876,,,02,KOI 1563
KOI 3083.03,8.29442,0.081,0.590000000002036,,,03,KOI 3083
KOI 1946.01,8.294769,0.081,2.320000000008006,,,01,KOI 1946
KOI 817.02,8.29561,0.066,1.9600000000067637,,,02,KOI 817
KOI 2038.01,8.305992,0.079,1.9900000000068672,,,01,KOI 2038
KOI 598.01,8.307832,0.076,2.4100000000083166,,,01,KOI 598
KOI 226.01,8.308485,0.075,2.3300000000080403,,,01,KOI 226
KOI 49.01,8.313759,0.083,3.240000000011181,,,01,KOI 49
KOI 2145.01,8.32649,0.081,1.6900000000058317,,,01,KOI 2145
KOI 505.04,8.348,0.078,3.830000000013217,,,04,KOI 505
KOI 765.01,8.353917,0.079,2.800000000009662,,,01,KOI 765
KOI 956.01,8.360847,0.07,3.170000000010939,,,01,KOI 956
KOI 2627.01,8.38469,0.076,1.0500000000036234,,,01,KOI 2627
KOI 1204.01,8.39811,0.084,2.030000000007005,,,01,KOI 1204
KOI 150.01,8.408916,0.079,3.5000000000120775,,,01,KOI 150
KOI 2036.01,8.410953,0.066,1.5100000000052107,,,01,KOI 2036
KOI 313.02,8.436404,0.079,1.6100000000055559,,,02,KOI 313
KOI 282.02,8.457422,0.08,1.0300000000035543,,,02,KOI 282
KOI 1895.01,8.457521,0.07,2.1000000000072467,,,01,KOI 1895
KOI 2226.01,8.46354,0.081,2.6000000000089725,,,01,KOI 2226
KOI 790.01,8.472396,0.077,2.460000000008489,,,01,KOI 790
KOI 2755.01,8.482865,0.082,1.080000000003727,,,01,KOI 2755
KOI 2337.01,8.496449,0.075,2.300000000007937,,,01,KOI 2337
KOI 645.01,8.503406,0.088,2.9000000000100075,,,01,KOI 645
KOI 1441.01,8.50691,0.08,1.6900000000058317,,,01,KOI 1441
KOI 237.01,8.508355,0.081,2.400000000008282,,,01,KOI 237
KOI 1677.02,8.5117,0.08,0.8100000000027953,,,02,KOI 1677
KOI 304.01,8.51205,0.086,5.100000000017599,,,01,KOI 304
KOI 4698.01,8.52757,0.0862105,2.1000000000072467,,,01,KOI 4698
KOI 4541.01,8.52912,0.0815379,3.4000000000117327,,,01,KOI 4541
KOI 3627.02,8.5300039,0.083498,11.990000000041375,,,02,KOI 3627
KOI 2682.01,8.531652,0,23.970000000082717,,,01,KOI 2682
KOI 3496.02,8.54298,0.0818031,0.8900000000030713,,,02,KOI 3496
KOI 2037.03,8.56268,0.081,3.000000000010352,,,03,KOI 2037
KOI 1314.01,8.57507,0.09,3.4700000000119746,,,01,KOI 1314
KOI 710.02,8.58604,0.091,1.830000000006315,,,02,KOI 710
KOI 654.01,8.594777,0.083,2.540000000008765,,,01,KOI 654
KOI 429.01,8.600121,0.076,4.2000000000144935,,,01,KOI 429
KOI 680.01,8.6001453,0.086,8.000000000027606,,,01,KOI 680
KOI 2617.01,8.62989,0.078,1.3900000000047965,,,01,KOI 2617
KOI 1205.01,8.63845,0.085,2.2500000000077645,,,01,KOI 1205
KOI 2055.01,8.678896,0.082,1.9400000000066944,,,01,KOI 2055
KOI 1751.01,8.689298,0.076,2.9000000000100075,,,01,KOI 1751
KOI 4500.01,8.70178,0.0811751,1.9000000000065564,,,01,KOI 4500
KOI 3097.03,8.70295,0.088,1.0700000000036924,,,03,KOI 3097
KOI 1069.01,8.704142,0.083,4.2000000000144935,,,01,KOI 1069
KOI 1194.01,8.70778,0.072,1.9000000000065564,,,01,KOI 1194
KOI 1906.01,8.71042,0.079,15.000000000051761,,,01,KOI 1906
KOI 1589.01,8.725854,0.083,2.200000000007592,,,01,KOI 1589
KOI 1110.01,8.73477,0.083,1.6200000000055905,,,01,KOI 1110
KOI 3429.02,8.74188,0.0846864,1.7000000000058664,,,02,KOI 3429
KOI 1358.02,8.74306,0.075,1.5800000000054524,,,02,KOI 1358
KOI 1399.01,8.75061,0.077,2.400000000008282,,,01,KOI 1399
Kepler-32 c,8.7522,0.0676835,1.9996821623994605,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-32
KOI 2120.01,8.77406,0.081,2.800000000009662,,,01,KOI 2120
KOI 1760.02,8.77514,0.078,1.7000000000058664,,,02,KOI 1760
KOI 2091.01,8.77988,0.077,2.5500000000087995,,,01,KOI 2091
KOI 2129.01,8.79631,0.085,1.770000000006108,,,01,KOI 2129
KOI 4713.01,8.79651,0.0834137,1.0000000000034508,,,01,KOI 4713
KOI 4558.01,8.82342,0.0795807,1.100000000003796,,,01,KOI 4558
KOI 4127.01,8.827084,0.0852147,3.000000000010352,,,01,KOI 4127
KOI 2647.01,8.83915,0.077,1.400000000004831,,,01,KOI 2647
KOI 2191.01,8.847813,0.068,1.2900000000044516,,,01,KOI 2191
KOI 4773.01,8.84935,0.0862185,0.9100000000031403,,,01,KOI 4773
KOI 3875.01,8.870401,0.0838802,3.2800000000113188,,,01,KOI 3875
KOI-889 b,8.884924,0.0807413,11.54525015286684,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,KOI-889
Kepler-60 c,8.9193459,0.0871504,2.4677916156849213,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-60
KOI 2722.04,8.921081,0.09,1.3300000000045897,,,04,KOI 2722
KOI 153.01,8.925113,0.076,2.470000000008524,,,01,KOI 153
KOI 2303.02,8.934849,0.084286,1.100000000003796,,,02,KOI 2303
KOI 2547.01,8.94326,0.086,1.5700000000054177,,,01,KOI 2547
KOI 3190.01,8.95279,0.0843988,0.690000000002381,,,01,KOI 3190
KOI 3340.01,8.95405,0.0870863,0.9900000000034164,,,01,KOI 3340
KOI 1960.01,8.96857,0.086,1.6000000000055214,,,01,KOI 1960
KOI 326.01,8.973505,0.105,36.20000000012492,,,01,KOI 326
KOI 105.01,8.981008,0.08,3.35000000001156,,,01,KOI 105
KOI 1458.01,8.981345,0.084,4.2000000000144935,,,01,KOI 1458
Kepler-28 c,8.98597,0.0768547,3.396960073376084,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-28
KOI 2890.01,8.9898,0.086,1.5100000000052107,,,01,KOI 2890
KOI 159.01,8.990916,0.086,2.800000000009662,,,01,KOI 159
KOI 2711.01,9.024328,0.086,1.6000000000055214,,,01,KOI 2711
KOI 804.01,9.029305,0.079,2.6000000000089725,,,01,KOI 804
KOI 719.01,9.03,0.076,1.6400000000056594,,,01,KOI 719
KOI 2981.01,9.06676,0.083,2.1000000000072467,,,01,KOI 2981
KOI 618.01,9.070808,0.082,2.9000000000100075,,,01,KOI 618
KOI 1561.01,9.085941,0.086,26.00000000008972,,,01,KOI 1561
KOI 4288.02,9.08764,0.0890008,0.9200000000031747,,,02,KOI 4288
KOI 1683.01,9.11513,0.085,1.8000000000062115,,,01,KOI 1683
KOI 1608.01,9.17608,0.089,1.850000000006384,,,01,KOI 1608
KOI 558.01,9.178475,0.083,2.200000000007592,,,01,KOI 558
KOI 1889.02,9.18186,0.085,1.9000000000065564,,,02,KOI 1889
KOI 2595.01,9.18252,0.095,1.8200000000062806,,,01,KOI 2595
KOI 3925.01,9.209011,0.0883492,4.700000000016218,,,01,KOI 3925
KOI 1278.03,9.22123,0.088,1.2900000000044516,,,03,KOI 1278
KOI 1030.01,9.22969,0.091,2.360000000008144,,,01,KOI 1030
KOI 4813.01,9.2298,0.0861309,1.9000000000065564,,,01,KOI 4813
KOI 746.01,9.273827,0.077,2.64000000000911,,,01,KOI 746
Kepler-19 b,9.2869944,0.0845828,2.2089986685690093,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-19
KOI 2031.01,9.304236,0.074,1.5800000000054524,,,01,KOI 2031
KOI 2559.01,9.30955,0.089,1.0000000000034508,,,01,KOI 2559
KOI 4292.01,9.32798,0.0858817,0.8330000000028746,,,01,KOI 4292
KOI 4477.02,9.328655,0.0855466,1.9000000000065564,,,02,KOI 4477
KOI 4520.01,9.33342,0.0838924,1.3000000000044862,,,01,KOI 4520
KOI 2736.01,9.33657,0.074,1.9100000000065909,,,01,KOI 2736
KOI 430.02,9.34037,0.073,0.7700000000026572,,,02,KOI 430
KOI 1930.04,9.34131,0.09,1.3600000000046932,,,04,KOI 1930
KOI 700.02,9.3605,0.086,1.7100000000059008,,,02,KOI 700
Kepler-50 c,9.3761368,0.0932375,2.787505373073486,Batalha 2012,http://arxiv.org/abs/1202.5852,c,Kepler-50
KOI 488.01,9.379012,0.085,2.310000000007972,,,01,KOI 488
KOI 1977.01,9.387512,0.074,1.240000000004279,,,01,KOI 1977
KOI 466.01,9.391038,0.089,8.000000000027606,,,01,KOI 466
KOI 4304.01,9.40577,0.0896898,0.9400000000032437,,,01,KOI 4304
KOI 1015.01,9.4288,0.091,2.480000000008558,,,01,KOI 1015
KOI 63.01,9.4341577,0.089,6.310000000021774,,,01,KOI 63
KOI 884.01,9.439451,0.08,3.800000000013113,,,01,KOI 884
KOI 936.01,9.467839,0.07,2.580000000008903,,,01,KOI 936
KOI 2263.02,9.478526,0.0907728,1.400000000004831,,,02,KOI 2263
KOI 752.01,9.488102,0.085,2.5000000000086273,,,01,KOI 752
KOI 670.01,9.489383,0.085,1.770000000006108,,,01,KOI 670
KOI 2248.02,9.49096,0.083,1.560000000005383,,,02,KOI 2248
KOI 3374.01,9.50844,0.0921543,1.1900000000041064,,,01,KOI 3374
KOI 1475.02,9.512123,0.074,1.830000000006315,,,02,KOI 1475
KOI 500.02,9.521783,0.079,2.8200000000097307,,,02,KOI 500
KOI 4590.01,9.54043,0.0809917,3.000000000010352,,,01,KOI 4590
KOI 4149.01,9.54727,0.0911086,1.400000000004831,,,01,KOI 4149
KOI 249.01,9.549273,0.07,1.9400000000066944,,,01,KOI 249
KOI 528.01,9.576715,0.085,2.9000000000100075,,,01,KOI 528
KOI 1839.01,9.590633,0.089,4.77000000001646,,,01,KOI 1839
KOI 1916.02,9.599922,0.09,1.8900000000065218,,,02,KOI 1916
Kepler-68 c,9.605085,0.0907019,0.9521491099857324,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-68
KOI 234.01,9.613716,0.088,3.000000000010352,,,01,KOI 234
KOI 935.04,9.61686,0.094,1.9600000000067637,,,04,KOI 935
KOI 1279.02,9.6519,0.088,0.8800000000030366,,,02,KOI 1279
KOI 1557.02,9.653484,0.078,2.400000000008282,,,02,KOI 1557
KOI 499.01,9.668464,0.082,1.6000000000055214,,,01,KOI 499
Kepler-48 c,9.6739283,0.0854683,3.1371919449365797,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-48
KOI 4067.01,9.68481,0.0927044,3.000000000010352,,,01,KOI 4067
KOI 1593.01,9.69,0.089,2.200000000007592,,,01,KOI 1593
KOI 1929.01,9.69303,0.09,2.0000000000069016,,,01,KOI 1929
KOI 2126.01,9.69323,0.082,2.400000000008282,,,01,KOI 2126
KOI 3127.01,9.70371,0.092,1.6600000000057284,,,01,KOI 3127
KOI 3158.05,9.7405,0.0892794,0.8400000000028985,,,05,KOI 3158
KOI 829.02,9.75193,0.091,2.1000000000072467,,,02,KOI 829
KOI 2106.01,9.7538,0.088,2.200000000007592,,,01,KOI 2106
KOI 2096.01,9.76283,0.081,1.7000000000058664,,,01,KOI 2096
KOI 864.03,9.767316,0.087,2.6000000000089725,,,03,KOI 864
KOI 1813.01,9.767805,0.084,3.000000000010352,,,01,KOI 1813
KOI 898.01,9.770513,0.078,2.8300000000097656,,,01,KOI 898
KOI 1465.01,9.771455,0.089,8.000000000027606,,,01,KOI 1465
KOI 1572.01,9.80314,0.092,2.460000000008489,,,01,KOI 1572
KOI 546.02,9.82598,0.093,2.200000000007592,,,02,KOI 546
KOI 4166.01,9.842549,0.0858459,2.200000000007592,,,01,KOI 4166
KOI 4535.01,9.84804,0.0843087,1.100000000003796,,,01,KOI 4535
KOI 730.02,9.84871,0.088,1.9800000000068327,,,02,KOI 730
KOI 3715.01,9.848876,0.0955044,32.000000000110425,,,01,KOI 3715
KOI 1725.01,9.8847,0.054,1.1500000000039685,,,01,KOI 1725
KOI 4209.01,9.90917,0.0883593,4.100000000014147,,,01,KOI 4209
KOI 1875.01,9.917189,0.091,2.300000000007937,,,01,KOI 1875
KOI 435.06,9.9195,0.0913344,1.3000000000044862,,,06,KOI 435
KOI 584.01,9.926733,0.087,2.290000000007902,,,01,KOI 584
KOI 992.01,9.93161,0.09,1.850000000006384,,,01,KOI 992
KOI 582.03,9.939543,0.085,1.380000000004762,,,03,KOI 582
KOI 110.01,9.940678,0.097,3.000000000010352,,,01,KOI 110
KOI 938.01,9.946049,0.087,2.9000000000100075,,,01,KOI 938
